product_ndc,generic_name,labeler_name,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,dea_schedule
76045-001,Midazolam Hydrochloride,"Fresenius Kabi USA, LLC",Midazolam,"[{'name': 'MIDAZOLAM HYDROCHLORIDE', 'strength': '2 mg/2mL'}]",True,"[{'package_ndc': '76045-001-20', 'description': '24 BLISTER PACK in 1 CARTON (76045-001-20)  / 1 SYRINGE, GLASS in 1 BLISTER PACK (76045-001-00)  / 2 mL in 1 SYRINGE, GLASS', 'marketing_start_date': '20141003', 'sample': False}]",20251231,"{'manufacturer_name': ['Fresenius Kabi USA, LLC'], 'rxcui': ['998211', '1551393', '1551395'], 'spl_set_id': ['1cc9ba6e-fa1b-405e-9de8-720c567b2a73'], 'is_original_packager': [True], 'unii': ['W7TTW573JJ']}",ANDA,"INJECTION, SOLUTION",ec9c9aee-b95f-4645-bf17-df7f1e3967d3,HUMAN PRESCRIPTION DRUG,"['INTRAMUSCULAR', 'INTRAVENOUS']",20141003,76045-001_ec9c9aee-b95f-4645-bf17-df7f1e3967d3,ANDA203460,Midazolam,"['Benzodiazepine [EPC]', 'Benzodiazepines [CS]']",,,CIV
0603-1554,Potassium Chloride,Par Pharmaceutical,Potassium Chloride,"[{'name': 'POTASSIUM CHLORIDE', 'strength': '1.5 g/1.58g'}]",True,"[{'package_ndc': '0603-1554-04', 'description': '100 POUCH in 1 CARTON (0603-1554-04)  / 1.58 g in 1 POUCH (0603-1554-10)', 'marketing_start_date': '20150918', 'sample': False}, {'package_ndc': '0603-1554-16', 'description': '30 POUCH in 1 CARTON (0603-1554-16)  / 1.58 g in 1 POUCH (0603-1554-10)', 'marketing_start_date': '20150918', 'sample': False}]",20241231,"{'manufacturer_name': ['Par Pharmaceutical'], 'rxcui': ['1867544'], 'spl_set_id': ['a64d7151-09a6-474c-83fc-36c7cf582d32'], 'is_original_packager': [True], 'unii': ['660YQ98I10']}",NDA,"POWDER, FOR SOLUTION",93f33512-04a6-4ec9-b8e6-eed49d7b6af8,HUMAN PRESCRIPTION DRUG,['ORAL'],20150918,0603-1554_93f33512-04a6-4ec9-b8e6-eed49d7b6af8,NDA208019,Potassium Chloride,"['Increased Large Intestinal Motility [PE]', 'Inhibition Large Intestine Fluid/Electrolyte Absorption [PE]', 'Osmotic Activity [MoA]', 'Osmotic Laxative [EPC]', 'Potassium Compounds [CS]', 'Potassium Salt [EPC]']",,,
76282-406,gabapentin,Exelan Pharmaceuticals Inc.,GABAPENTIN,"[{'name': 'GABAPENTIN', 'strength': '800 mg/1'}]",True,"[{'package_ndc': '76282-406-01', 'description': '100 TABLET, FILM COATED in 1 BOTTLE (76282-406-01)', 'marketing_start_date': '20121102', 'sample': False}, {'package_ndc': '76282-406-05', 'description': '500 TABLET, FILM COATED in 1 BOTTLE (76282-406-05)', 'marketing_start_date': '20121102', 'sample': False}, {'package_ndc': '76282-406-30', 'description': '30 TABLET, FILM COATED in 1 BOTTLE (76282-406-30)', 'marketing_start_date': '20121102', 'sample': False}, {'package_ndc': '76282-406-90', 'description': '90 TABLET, FILM COATED in 1 BOTTLE (76282-406-90)', 'marketing_start_date': '20121102', 'sample': False}]",20251231,"{'manufacturer_name': ['Exelan Pharmaceuticals Inc.'], 'rxcui': ['310433', '310434'], 'spl_set_id': ['323dad14-ded9-4432-a265-c957e46cc6db'], 'is_original_packager': [True], 'upc': ['0376282405902', '0376282406909'], 'nui': ['N0000008486'], 'pharm_class_pe': ['Decreased Central Nervous System Disorganized Electrical Activity [PE]'], 'unii': ['6CW7F3G59X']}",ANDA,"TABLET, FILM COATED",20a38b18-352b-47a6-b640-091b42db10aa,HUMAN PRESCRIPTION DRUG,['ORAL'],20121102,76282-406_20a38b18-352b-47a6-b640-091b42db10aa,ANDA202764,GABAPENTIN,"['Anti-epileptic Agent [EPC]', 'Decreased Central Nervous System Disorganized Electrical Activity [PE]']",,,
0615-7823,Metoprolol succinate,"NCS HealthCare of KY, LLC dba Vangard Labs",Metoprolol succinate,"[{'name': 'METOPROLOL SUCCINATE', 'strength': '25 mg/1'}]",True,"[{'package_ndc': '0615-7823-05', 'description': '15 TABLET, EXTENDED RELEASE in 1 BLISTER PACK (0615-7823-05)', 'marketing_start_date': '20140821', 'sample': False}, {'package_ndc': '0615-7823-28', 'description': '28 TABLET, EXTENDED RELEASE in 1 BLISTER PACK (0615-7823-28)', 'marketing_start_date': '20240417', 'sample': False}, {'package_ndc': '0615-7823-39', 'description': '30 TABLET, EXTENDED RELEASE in 1 BLISTER PACK (0615-7823-39)', 'marketing_start_date': '20140821', 'sample': False}]",20251231,"{'manufacturer_name': ['NCS HealthCare of KY, LLC dba Vangard Labs'], 'rxcui': ['866427', '866436'], 'spl_set_id': ['c4fb991c-025c-4a1d-9766-4b62ad70b5fe'], 'unii': ['TH25PD4CCB']}",ANDA,"TABLET, EXTENDED RELEASE",01ff1c5f-7b5a-49d7-84a3-92d4e4875fbc,HUMAN PRESCRIPTION DRUG,['ORAL'],20120910,0615-7823_01ff1c5f-7b5a-49d7-84a3-92d4e4875fbc,ANDA090617,Metoprolol succinate,"['Adrenergic beta-Antagonists [MoA]', 'beta-Adrenergic Blocker [EPC]']",,,
76420-008,Bupivacaine Hydrochloride,"Asclemed USA, Inc.",Bupivacaine Hydrochloride,"[{'name': 'BUPIVACAINE HYDROCHLORIDE', 'strength': '5 mg/mL'}]",True,"[{'package_ndc': '76420-008-10', 'description': '10 mL in 1 VIAL, SINGLE-DOSE (76420-008-10)', 'marketing_start_date': '20200116', 'sample': False}]",20251231,"{'manufacturer_name': ['Asclemed USA, Inc.'], 'rxcui': ['1724880'], 'spl_set_id': ['a60303c2-5217-41db-855b-83fa2a749da2'], 'unii': ['7TQO7W3VT8']}",ANDA,"INJECTION, SOLUTION",ead08199-44c1-c795-e053-2995a90a7e08,HUMAN PRESCRIPTION DRUG,"['EPIDURAL', 'INTRACAUDAL']",20131105,76420-008_ead08199-44c1-c795-e053-2995a90a7e08,ANDA203895,Bupivacaine Hydrochloride,"['Amide Local Anesthetic [EPC]', 'Amides [CS]', 'Local Anesthesia [PE]']",,,
76420-503,Amoxicillin and Clavulanate Potassium,"Asclemed USA, Inc.",Amoxicillin and Clavulanate Potassium,"[{'name': 'AMOXICILLIN', 'strength': '250 mg/1'}, {'name': 'CLAVULANATE POTASSIUM', 'strength': '125 mg/1'}]",True,"[{'package_ndc': '76420-503-30', 'description': '30 TABLET, FILM COATED in 1 BOTTLE (76420-503-30)', 'marketing_start_date': '20191015', 'sample': False}]",20251231,"{'manufacturer_name': ['Asclemed USA, Inc.'], 'rxcui': ['562251', '562508', '617296'], 'spl_set_id': ['a94cfba3-27ed-46a3-81ef-e9b80187c207'], 'unii': ['Q42OMW3AT8', '804826J2HU']}",ANDA,"TABLET, FILM COATED",1ad2509a-4b56-b766-e063-6294a90a3d7c,HUMAN PRESCRIPTION DRUG,['ORAL'],20151101,76420-503_1ad2509a-4b56-b766-e063-6294a90a3d7c,ANDA065189,Amoxicillin and Clavulanate Potassium,"['Penicillin-class Antibacterial [EPC]', 'Penicillins [CS]', 'beta Lactamase Inhibitor [EPC]', 'beta Lactamase Inhibitors [MoA]']",,,
76420-832,Amoxicillin,"Asclemed USA, Inc.",Amoxicillin,"[{'name': 'AMOXICILLIN', 'strength': '250 mg/1'}]",True,"[{'package_ndc': '76420-832-01', 'description': '100 CAPSULE in 1 BOTTLE (76420-832-01)', 'marketing_start_date': '20240814', 'sample': False}, {'package_ndc': '76420-832-05', 'description': '500 CAPSULE in 1 BOTTLE (76420-832-05)', 'marketing_start_date': '20240814', 'sample': False}, {'package_ndc': '76420-832-20', 'description': '20 CAPSULE in 1 BOTTLE (76420-832-20)', 'marketing_start_date': '20240814', 'sample': False}, {'package_ndc': '76420-832-30', 'description': '30 CAPSULE in 1 BOTTLE (76420-832-30)', 'marketing_start_date': '20240814', 'sample': False}, {'package_ndc': '76420-832-50', 'description': '50 CAPSULE in 1 BOTTLE (76420-832-50)', 'marketing_start_date': '20240814', 'sample': False}]",20251231,"{'manufacturer_name': ['Asclemed USA, Inc.'], 'rxcui': ['308182', '308191'], 'spl_set_id': ['9cd42f6f-cc7a-43f5-98dd-a5d6210933ae'], 'unii': ['804826J2HU']}",ANDA,CAPSULE,1f9dd2b3-12f6-c5c3-e063-6294a90a8065,HUMAN PRESCRIPTION DRUG,['ORAL'],20051109,76420-832_1f9dd2b3-12f6-c5c3-e063-6294a90a8065,ANDA065271,Amoxicillin,"['Penicillin-class Antibacterial [EPC]', 'Penicillins [CS]']",,,
76557-013,DISHWASHING DETERGENT,KYNC DESIGN LLC,JuniperCleanDishSoap Apple,"[{'name': 'CHLOROXYLENOL', 'strength': '.2 g/100g'}]",True,"[{'package_ndc': '76557-013-01', 'description': '750 g in 1 BOTTLE, PLASTIC (76557-013-01)', 'marketing_start_date': '20231230', 'sample': False}]",20241231,"{'manufacturer_name': ['KYNC DESIGN LLC'], 'spl_set_id': ['0bde43db-e36c-b462-e063-6294a90a40c3'], 'is_original_packager': [True], 'upc': ['0376557003918', '0376557004014'], 'unii': ['0F32U78V2Q']}",OTC MONOGRAPH DRUG,LIQUID,0bde23af-4667-7cd8-e063-6294a90aa81d,HUMAN OTC DRUG,"['CUTANEOUS', 'TOPICAL']",20231230,76557-013_0bde23af-4667-7cd8-e063-6294a90aa81d,505G(a)(3),JuniperCleanDishSoap Apple,,,,
77435-221,BENZALKONIUM wipes,"HAINING LILY CLEANING PRODUCTS CO., LTD",Antiseptic Wipes,"[{'name': 'BENZALKONIUM CHLORIDE', 'strength': '.13 g/100g'}]",True,"[{'package_ndc': '77435-221-01', 'description': '100 POUCH in 1 BOX (77435-221-01)  / .486 g in 1 POUCH', 'marketing_start_date': '20211030', 'sample': False}]",20241231,"{'manufacturer_name': ['HAINING LILY CLEANING PRODUCTS CO., LTD'], 'rxcui': ['1038558'], 'spl_set_id': ['2df8c316-ad52-4794-b350-387d7cf8ba52'], 'is_original_packager': [True], 'unii': ['F5UM2KM3W7']}",OTC MONOGRAPH NOT FINAL,CLOTH,84cd25a2-683b-4e5f-8f44-6210020d5b0b,HUMAN OTC DRUG,['TOPICAL'],20211030,77435-221_84cd25a2-683b-4e5f-8f44-6210020d5b0b,part333A,Antiseptic Wipes,,,,
78283-005,ALUMINUM CHLOROHYDRATE,BERIOSKA SL,Babaria Oat Fresh Deodorant and Antiperspirant Liquid Roll-On,"[{'name': 'ALUMINUM CHLOROHYDRATE', 'strength': '200 mg/mL'}]",True,"[{'package_ndc': '78283-005-01', 'description': '50 mL in 1 BOTTLE (78283-005-01)', 'marketing_start_date': '20240318', 'sample': False}]",20251231,"{'manufacturer_name': ['BERIOSKA SL'], 'spl_set_id': ['ac2ade1e-ac11-4b09-a754-524d63eaeea0'], 'is_original_packager': [True], 'unii': ['HPN8MZW13M']}",OTC MONOGRAPH DRUG,EMULSION,25b5e54e-8391-8cff-e063-6394a90a6480,HUMAN OTC DRUG,['TOPICAL'],20240318,78283-005_25b5e54e-8391-8cff-e063-6394a90a6480,M019,Babaria Oat Fresh Deodorant and Antiperspirant Liquid Roll-On,,,,
79091-009,Alcohol,HAAN BRAND SL,Hand Sanitizer,"[{'name': 'ALCOHOL', 'strength': '70 mg/mL'}]",True,"[{'package_ndc': '79091-009-01', 'description': '30 mL in 1 BOTTLE, SPRAY (79091-009-01)', 'marketing_start_date': '20200718', 'sample': False}]",20251231,"{'manufacturer_name': ['HAAN BRAND SL'], 'spl_set_id': ['ab2bb1df-5663-5d5b-e053-2995a90a3ab8'], 'is_original_packager': [True], 'upc': ['5060669781547'], 'unii': ['3K9958V90M']}",OTC MONOGRAPH DRUG,SPRAY,22f49e77-5c2e-e327-e063-6394a90a2a5b,HUMAN OTC DRUG,['TOPICAL'],20200718,79091-009_22f49e77-5c2e-e327-e063-6394a90a2a5b,505G(a)(3),Hand Sanitizer,,,,
79481-0814,Simethicone,"Meijer, Inc.",meijer ULTRA STRENGTH Gas Relief SOFTGEL,"[{'name': 'DIMETHICONE, UNSPECIFIED', 'strength': '180 mg/1'}]",True,"[{'package_ndc': '79481-0814-5', 'description': '2 BLISTER PACK in 1 CARTON (79481-0814-5)  / 25 CAPSULE, LIQUID FILLED in 1 BLISTER PACK', 'marketing_start_date': '20240627', 'sample': False}]",20251231,"{'manufacturer_name': ['Meijer, Inc.'], 'rxcui': ['252294'], 'spl_set_id': ['1bdbea4c-52f6-f855-e063-6394a90ae4fc'], 'is_original_packager': [True], 'upc': ['0713733980869'], 'unii': ['92RU3N3Y1O']}",OTC MONOGRAPH DRUG,"CAPSULE, LIQUID FILLED",0a0952da-ad43-4e33-b48f-f9004cb436e2,HUMAN OTC DRUG,['ORAL'],20240627,79481-0814_0a0952da-ad43-4e33-b48f-f9004cb436e2,M002,meijer ULTRA STRENGTH Gas Relief SOFTGEL,['Skin Barrier Activity [PE]'],,,
83081-2045,Titanium Dioxide and Zinc Oxide,"Sand Cloud Holdings, LLC",Sand Cloud Mineral Sunscreen,"[{'name': 'TITANIUM DIOXIDE', 'strength': '54 mg/mL'}, {'name': 'ZINC OXIDE', 'strength': '108 mg/mL'}]",True,"[{'package_ndc': '83081-2045-3', 'description': '89 mL in 1 TUBE (83081-2045-3)', 'marketing_start_date': '20230630', 'sample': False}, {'package_ndc': '83081-2045-5', 'description': '148 mL in 1 TUBE (83081-2045-5)', 'marketing_start_date': '20230630', 'sample': False}]",20241231,"{'manufacturer_name': ['Sand Cloud Holdings, LLC'], 'spl_set_id': ['ff477199-9b01-fc90-e053-6294a90a5102'], 'is_original_packager': [True], 'unii': ['15FIX9V2JP', 'SOI2LOH54Z']}",OTC MONOGRAPH DRUG,LOTION,0bd90c39-aa47-2790-e063-6294a90a33b6,HUMAN OTC DRUG,['TOPICAL'],20230630,83081-2045_0bd90c39-aa47-2790-e063-6294a90a33b6,M020,Sand Cloud Mineral Sunscreen,,,,
83265-001,Zinc Oxide,BabyDonna LLC,Baby Donna SHeer SPF Sunscreen Stick,"[{'name': 'ZINC OXIDE', 'strength': '19 g/100g'}]",True,"[{'package_ndc': '83265-001-01', 'description': '1 CONTAINER in 1 BOX (83265-001-01)  / 16 g in 1 CONTAINER', 'marketing_start_date': '20230301', 'sample': False}]",20241231,"{'manufacturer_name': ['BabyDonna LLC'], 'spl_set_id': ['af6b7f9f-9ca5-4c59-be78-d68286451ac3'], 'is_original_packager': [True], 'upc': ['0196852975938'], 'unii': ['SOI2LOH54Z']}",OTC MONOGRAPH NOT FINAL,STICK,f5c83321-7832-9686-e053-2995a90a538e,HUMAN OTC DRUG,['TOPICAL'],20230301,83265-001_f5c83321-7832-9686-e053-2995a90a538e,part352,Baby Donna SHeer SPF Sunscreen Stick,"['Copper Absorption Inhibitor [EPC]', 'Decreased Copper Ion Absorption [PE]']",,,
83324-311,Witch Hazel,"Chain Drug Marketing Association, Inc.",QC Medicated Cooling,"[{'name': 'WITCH HAZEL', 'strength': '500 mg/1'}]",True,"[{'package_ndc': '83324-311-01', 'description': '1 JAR in 1 CARTON (83324-311-01)  / 40 CLOTH in 1 JAR', 'marketing_start_date': '20241030', 'sample': False}]",20251231,"{'manufacturer_name': ['Chain Drug Marketing Association, Inc.'], 'rxcui': ['844379'], 'spl_set_id': ['24c49214-b333-fba4-e063-6394a90a1a70'], 'is_original_packager': [True], 'upc': ['0635515996199'], 'unii': ['101I4J0U34']}",OTC MONOGRAPH DRUG,CLOTH,26465aa3-1baf-9daf-e063-6394a90a7a90,HUMAN OTC DRUG,['TOPICAL'],20241030,83324-311_26465aa3-1baf-9daf-e063-6394a90a7a90,505G(a)(3),QC Medicated Cooling,,,,
0713-0863,olmesartan medoxomil-hydrochlorothiazide,"Cosette Pharmaceuticals, Inc.",Benicar HCT,"[{'name': 'HYDROCHLOROTHIAZIDE', 'strength': '12.5 mg/1'}, {'name': 'OLMESARTAN MEDOXOMIL', 'strength': '20 mg/1'}]",True,"[{'package_ndc': '0713-0863-30', 'description': '30 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (0713-0863-30)', 'marketing_start_date': '20220901', 'sample': False}]",20241231,"{'manufacturer_name': ['Cosette Pharmaceuticals, Inc.'], 'rxcui': ['403853', '403854', '403855', '847042', '847055', '847060'], 'spl_set_id': ['881a1c32-c209-4038-9c5e-c5e46c6e0546'], 'is_original_packager': [True], 'upc': ['0307130863308', '0307130865302', '0307130864305'], 'nui': ['N0000175359', 'N0000175419', 'M0471776'], 'pharm_class_pe': ['Increased Diuresis [PE]'], 'pharm_class_epc': ['Thiazide Diuretic [EPC]'], 'pharm_class_cs': ['Thiazides [CS]'], 'unii': ['6M97XTV3HD', '0J48LPH2TH']}",NDA,"TABLET, FILM COATED",004953ba-fde0-03eb-e063-6394a90a638c,HUMAN PRESCRIPTION DRUG,['ORAL'],20220901,0713-0863_004953ba-fde0-03eb-e063-6394a90a638c,NDA021532,Benicar HCT,"['Angiotensin 2 Receptor Antagonists [MoA]', 'Angiotensin 2 Receptor Blocker [EPC]', 'Increased Diuresis [PE]', 'Thiazide Diuretic [EPC]', 'Thiazides [CS]']",,,
80499-100,BENZALKONIUM CHLORIDE,USA Broom LLC,Hygiene Clean Clean Cotton Hand Sanitizer,"[{'name': 'BENZALKONIUM CHLORIDE', 'strength': '1.3 mg/mL'}]",True,"[{'package_ndc': '80499-100-01', 'description': '800 mL in 1 BAG (80499-100-01)', 'marketing_start_date': '20210316', 'sample': False}, {'package_ndc': '80499-100-02', 'description': '6 BAG in 1 BOX (80499-100-02)  / 800 mL in 1 BAG', 'marketing_start_date': '20210316', 'sample': False}]",20251231,"{'manufacturer_name': ['USA Broom LLC'], 'rxcui': ['1020365'], 'spl_set_id': ['bda861a1-2e25-528c-e053-2a95a90a985e'], 'is_original_packager': [True], 'upc': ['0850019907346'], 'unii': ['F5UM2KM3W7']}",OTC MONOGRAPH DRUG,LIQUID,08c08f83-9cb2-cad2-e063-6294a90aa787,HUMAN OTC DRUG,['TOPICAL'],20210316,80499-100_08c08f83-9cb2-cad2-e063-6294a90aa787,505G(a)(3),Hygiene Clean Clean Cotton Hand Sanitizer,,,,
80781-094,ALCOHOL,"Miguel Cabrera Foundation, Inc.",MIGGY FOUNDATION 70% Hand Sanitizer,"[{'name': 'ALCOHOL', 'strength': '.7 mL/mL'}]",True,"[{'package_ndc': '80781-094-60', 'description': '60 mL in 1 BOTTLE (80781-094-60)', 'marketing_start_date': '20200917', 'sample': False}]",20241231,"{'manufacturer_name': ['Miguel Cabrera Foundation, Inc.'], 'rxcui': ['581662'], 'spl_set_id': ['02ef26b1-651b-43ea-add8-ba81736c6c3c'], 'is_original_packager': [True], 'unii': ['3K9958V90M']}",OTC MONOGRAPH DRUG,GEL,09d6fabb-0d08-222e-e063-6294a90a95b6,HUMAN OTC DRUG,['TOPICAL'],20200917,80781-094_09d6fabb-0d08-222e-e063-6294a90a95b6,505G(a)(3),MIGGY FOUNDATION 70% Hand Sanitizer,,,,
81159-132,"AVOBENZONE, OCTISALATE, OCTOCRYLENE",The Seaweed Bath Co.,SEAWEED BATH CO SPF 40 SPORT,"[{'name': 'AVOBENZONE', 'strength': '30 mg/mL'}, {'name': 'OCTISALATE', 'strength': '50 mg/mL'}, {'name': 'OCTOCRYLENE', 'strength': '100 mg/mL'}]",True,"[{'package_ndc': '81159-132-00', 'description': '177 mL in 1 CAN (81159-132-00)', 'marketing_start_date': '20201123', 'sample': False}]",20251231,"{'manufacturer_name': ['The Seaweed Bath Co.'], 'spl_set_id': ['d64d4a52-0bea-4bbc-8d34-e16c1b4efe8c'], 'is_original_packager': [True], 'unii': ['G63QQF2NOX', '4X49Y0596W', '5A68WGF6WM']}",OTC MONOGRAPH DRUG,SPRAY,1bca04d9-d2a2-5f33-e063-6294a90ae6fd,HUMAN OTC DRUG,['TOPICAL'],20201123,81159-132_1bca04d9-d2a2-5f33-e063-6294a90ae6fd,M020,SEAWEED BATH CO SPF 40 SPORT,,,,
81520-100,vonoprazan fumarate,Phathom Pharmaceuticals Inc.,VOQUEZNA,"[{'name': 'VONOPRAZAN FUMARATE', 'strength': '13.36 mg/1'}]",True,"[{'package_ndc': '81520-100-30', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (81520-100-30)', 'marketing_start_date': '20231110', 'sample': False}]",20251231,"{'manufacturer_name': ['Phathom Pharmaceuticals Inc.'], 'rxcui': ['2604800', '2669507', '2669513', '2669515'], 'spl_set_id': ['0cc52ac5-77ec-4d66-a770-762a1a960914'], 'is_original_packager': [True], 'upc': ['0381520100303', '0381520200300'], 'unii': ['4QW3X4AMLB']}",NDA,TABLET,25882b33-3c1b-4280-8538-5f846e3ceeb5,HUMAN PRESCRIPTION DRUG,['ORAL'],20231110,81520-100_25882b33-3c1b-4280-8538-5f846e3ceeb5,NDA215151,VOQUEZNA,,,,
81825-0009,"Aconitum Napellus, Arsenic Trioxide, Atropa Belladonna, Bryonia Alba Root, Eupatorium Perfoliatum Flowering Top, Ferrum Phosphoricum, Gelsemium Sempervirens Root",Zorex International,FLU,"[{'name': 'ACONITUM NAPELLUS', 'strength': '30 [hp_X]/mL'}, {'name': 'ARSENIC TRIOXIDE', 'strength': '30 [hp_X]/mL'}, {'name': 'ATROPA BELLADONNA', 'strength': '30 [hp_X]/mL'}, {'name': 'BRYONIA ALBA ROOT', 'strength': '30 [hp_X]/mL'}, {'name': 'EUPATORIUM PERFOLIATUM FLOWERING TOP', 'strength': '30 [hp_X]/mL'}, {'name': 'FERRUM PHOSPHORICUM', 'strength': '30 [hp_X]/mL'}, {'name': 'GELSEMIUM SEMPERVIRENS ROOT', 'strength': '30 [hp_X]/mL'}]",True,"[{'package_ndc': '81825-0009-1', 'description': '30 mL in 1 BOTTLE, DROPPER (81825-0009-1)', 'marketing_start_date': '20221003', 'sample': False}]",20251231,"{'manufacturer_name': ['Zorex International'], 'spl_set_id': ['290f1607-5fd7-424f-9691-fbfb66b72c9f'], 'is_original_packager': [True], 'unii': ['U0NQ8555JD', 'S7V92P67HO', 'WQZ3G9PF0H', 'T7J046YI2B', '1W0775VX6E', '91GQH8I5F7', '639KR60Q1Q']}",UNAPPROVED HOMEOPATHIC,LIQUID,aac5fee0-2288-48b4-8546-f05b07ff654f,HUMAN OTC DRUG,['ORAL'],20221003,81825-0009_aac5fee0-2288-48b4-8546-f05b07ff654f,,FLU,,,,
82009-130,meloxicam,Quallent Pharmaceuticals Health LLC,meloxicam,"[{'name': 'MELOXICAM', 'strength': '15 mg/1'}]",True,"[{'package_ndc': '82009-130-05', 'description': '500 TABLET in 1 BOTTLE (82009-130-05)', 'marketing_start_date': '20230803', 'sample': False}]",20251231,"{'manufacturer_name': ['Quallent Pharmaceuticals Health LLC'], 'rxcui': ['152695', '311486'], 'spl_set_id': ['2875c30d-508a-46e1-ae5a-bc7057e7cbee'], 'is_original_packager': [True], 'nui': ['N0000000160', 'M0001335', 'N0000175722'], 'pharm_class_moa': ['Cyclooxygenase Inhibitors [MoA]'], 'pharm_class_cs': ['Anti-Inflammatory Agents, Non-Steroidal [CS]'], 'pharm_class_epc': ['Nonsteroidal Anti-inflammatory Drug [EPC]'], 'unii': ['VG2QF83CGL']}",ANDA,TABLET,5c1718ec-f664-468f-90a0-e1bc23934df8,HUMAN PRESCRIPTION DRUG,['ORAL'],20230803,82009-130_5c1718ec-f664-468f-90a0-e1bc23934df8,ANDA077921,meloxicam,"['Anti-Inflammatory Agents', 'Non-Steroidal [CS]', 'Cyclooxygenase Inhibitors [MoA]', 'Nonsteroidal Anti-inflammatory Drug [EPC]']",,,
82157-004,Pyrithione Zinc,Wella Operations US LLC,Nioxin Scalp Recovery Moisturizing Conditioner,"[{'name': 'PYRITHIONE ZINC', 'strength': '.5 g/100mL'}]",True,"[{'package_ndc': '82157-004-20', 'description': '200 mL in 1 BOTTLE, PLASTIC (82157-004-20)', 'marketing_start_date': '20221201', 'sample': False}]",20241231,"{'manufacturer_name': ['Wella Operations US LLC'], 'rxcui': ['1043014', '1593569'], 'spl_set_id': ['e78c774e-5369-53c2-e053-2995a90ae890'], 'is_original_packager': [True], 'upc': ['4064666322537'], 'unii': ['R953O2RHZ5']}",OTC MONOGRAPH FINAL,LOTION,eee1f553-e6c0-963e-e053-2a95a90a8037,HUMAN OTC DRUG,['TOPICAL'],20221201,82157-004_eee1f553-e6c0-963e-e053-2a95a90a8037,M032,Nioxin Scalp Recovery Moisturizing Conditioner,,,,
82429-108,"Sodium Sulfacetamide, Sulfur",Gabar Health Sciences Corp.,Sodium Sulfacetamide 10% and Sulfur 2% Cleanser,"[{'name': 'SULFACETAMIDE SODIUM', 'strength': '10 mg/g'}, {'name': 'SULFUR', 'strength': '2 mg/g'}]",True,"[{'package_ndc': '82429-108-08', 'description': '1 BOTTLE, PLASTIC in 1 CARTON (82429-108-08)  / 227 g in 1 BOTTLE, PLASTIC', 'marketing_start_date': '20231030', 'sample': False}]",20251231,"{'manufacturer_name': ['Gabar Health Sciences Corp.'], 'spl_set_id': ['d5df070f-93b5-4792-848d-9c453eb5d857'], 'is_original_packager': [True], 'upc': ['0382429108087'], 'unii': ['4NRT660KJQ', '70FD1KFU70']}",UNAPPROVED DRUG OTHER,LIQUID,10188954-e5fc-71a1-e063-6294a90a34b2,HUMAN PRESCRIPTION DRUG,['TOPICAL'],20231030,82429-108_10188954-e5fc-71a1-e063-6294a90a34b2,,Sodium Sulfacetamide 10% and Sulfur 2% Cleanser,"['Sulfonamide Antibacterial [EPC]', 'Sulfonamides [CS]']",,,
0699-3100,benzocaine,"Dentsply LLC. Professional Division Trading as ""Sultan Healthcare""",Topex,"[{'name': 'BENZOCAINE', 'strength': '220 mg/g'}]",True,"[{'package_ndc': '0699-3100-02', 'description': '1 CANISTER in 1 CARTON (0699-3100-02)  / 57 g in 1 CANISTER', 'marketing_start_date': '19740101', 'sample': False}]",20251231,"{'manufacturer_name': ['Dentsply LLC. Professional Division Trading as ""Sultan Healthcare""'], 'rxcui': ['360348'], 'spl_set_id': ['60c87af2-1dc5-2daf-e053-2a91aa0a7555'], 'is_original_packager': [True], 'nui': ['N0000185508', 'N0000175629', 'N0000184306', 'M0000728'], 'pharm_class_epc': ['Standardized Chemical Allergen [EPC]'], 'pharm_class_pe': ['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]'], 'pharm_class_cs': ['Allergens [CS]'], 'unii': ['U3RSY48JW5']}",UNAPPROVED DRUG OTHER,"SPRAY, METERED",d2f0a163-10c1-411b-91df-d19ec06a3003,HUMAN PRESCRIPTION DRUG,['PERIODONTAL'],19740101,0699-3100_d2f0a163-10c1-411b-91df-d19ec06a3003,,Topex,"['Allergens [CS]', 'Cell-mediated Immunity [PE]', 'Increased Histamine Release [PE]', 'Standardized Chemical Allergen [EPC]']",,,
